baseline_count_mean,baseline_ms_mean,baseline_sec_mean,case_name,delta_ms_mg_minus_baseline,measurement_mode,metric,mg_count_mean,mg_ms_mean,mg_sec_mean,profile,speedup_baseline_over_mg
1.0,0.29819999999999997,0.0002982,MemphisCase2026_Mar7,-0.0002999999999999531,operators,NR.analyze.jacobian_builder.total_sec,1.0,0.29790000000000005,0.00029790000000000003,cuda_edge,1.0010070493454177
1.0,14.7867,0.0147867,MemphisCase2026_Mar7,6.2742,operators,NR.analyze.linear_solve.total_sec,1.0,21.0609,0.0210609,cuda_edge,0.7020925031693802
1.0,0.3021,0.00030209999999999997,MemphisCase2026_Mar7,0.00490000000000001,operators,NR.analyze.storage_prepare.total_sec,1.0,0.307,0.000307,cuda_edge,0.9840390879478828
1.0,15.388499999999999,0.0153885,MemphisCase2026_Mar7,6.2791,operators,NR.analyze.total.total_sec,1.0,21.6676,0.0216676,cuda_edge,0.7102078679687645
2.0,0.0262,2.62e-05,MemphisCase2026_Mar7,0.0007000000000000001,operators,NR.iteration.jacobian.total_sec,2.0,0.0269,2.69e-05,cuda_edge,0.9739776951672863
2.0,0.854,0.0008539999999999999,MemphisCase2026_Mar7,1.6726999999999999,operators,NR.iteration.linear_solve.total_sec,2.0,2.5267,0.0025266999999999998,cuda_edge,0.33799026398068627
3.0,0.10510000000000001,0.00010510000000000001,MemphisCase2026_Mar7,0.0042999999999999965,operators,NR.iteration.mismatch.total_sec,3.0,0.1094,0.0001094,cuda_edge,0.9606946983546618
3.0,1.0304,0.0010304,MemphisCase2026_Mar7,1.6789,operators,NR.iteration.total.total_sec,3.0,2.7093,0.0027093,cuda_edge,0.3803196397593474
2.0,0.041699999999999994,4.17e-05,MemphisCase2026_Mar7,0.0009000000000000015,operators,NR.iteration.voltage_update.total_sec,2.0,0.0426,4.26e-05,cuda_edge,0.9788732394366196
1.0,0.025699999999999997,2.5699999999999998e-05,MemphisCase2026_Mar7,0.0019000000000000022,operators,NR.solve.download.total_sec,1.0,0.0276,2.76e-05,cuda_edge,0.931159420289855
