case,backend,repeat,status,initialize_ms,solve_ms,total_ms,iterations,final_mismatch,converged,n_bus,ybus_nnz,n_pv,n_pq,error
case118zh,custom,7,ok,0.8064819849096239,0.6233080057427287,1.4297899906523526,5,1.0824240809226282e-13,True,118,352,0,117,
case118zh,cudss,8,ok,18.93871498759836,0.7480020285584033,19.686717016156763,5,2.2652713038695538e-13,True,118,352,0,117,
case118zh,custom,8,ok,0.7670580525882542,0.6179979536682367,1.385056006256491,5,1.985286934846897e-13,True,118,352,0,117,
case118zh,cudss,9,ok,18.990412005223334,0.7640320109203458,19.75444401614368,5,1.305414110142067e-13,True,118,352,0,117,
case118zh,custom,9,ok,0.903644016943872,0.6503689801320434,1.5540129970759153,5,1.0824240809226282e-13,True,118,352,0,117,
case118zh,cudss,10,ok,18.9504959853366,0.771376013290137,19.72187199862674,5,1.243918162918689e-13,True,118,352,0,117,
case118zh,custom,10,ok,0.7951009902171791,0.632254988886416,1.427355979103595,5,1.0824240809226282e-13,True,118,352,0,117,
case1197,cudss,1,ok,26.76742000039667,1.0629830067045987,27.830403007101268,4,4.644899843339703e-12,True,1197,3589,0,1196,
case1197,custom,1,ok,2.716792980208993,0.8895370410755277,3.6063300212845206,4,4.645335717546856e-12,True,1197,3589,0,1196,
case1197,cudss,2,ok,26.643057994078845,1.031664025504142,27.674722019582987,4,4.6453347017296765e-12,True,1197,3589,0,1196,
case1197,custom,2,ok,2.7848900062963367,0.8932650089263916,3.6781550152227283,4,4.645333685912517e-12,True,1197,3589,0,1196,
case1197,cudss,3,ok,26.611618988681585,1.0387070360593498,27.650326024740934,4,4.645335717546846e-12,True,1197,3589,0,1196,
case1197,custom,3,ok,2.793687046505511,0.9056179551407695,3.6993050016462803,4,4.644898827522564e-12,True,1197,3589,0,1196,
case1197,cudss,4,ok,26.70437202323228,1.024029974360019,27.7284019975923,4,4.645336733363954e-12,True,1197,3589,0,1196,
case1197,custom,4,ok,2.7355580241419375,0.892172974999994,3.6277309991419315,4,4.6448998433397485e-12,True,1197,3589,0,1196,
case1197,cudss,5,ok,26.590139023028314,1.021675008814782,27.611814031843096,4,4.645335717546775e-12,True,1197,3589,0,1196,
case1197,custom,5,ok,2.7357990038581192,0.8832649909891188,3.619063994847238,4,4.6453357175468115e-12,True,1197,3589,0,1196,
case1197,cudss,6,ok,26.601438992656767,1.0175179922953248,27.618956984952092,4,4.645768544302495e-12,True,1197,3589,0,1196,
case1197,custom,6,ok,2.7258199988864362,0.8769240230321884,3.6027440219186246,4,4.645334701729668e-12,True,1197,3589,0,1196,
case1197,cudss,7,ok,26.607731997501105,1.0253720101900399,27.633104007691145,4,4.6444629533155086e-12,True,1197,3589,0,1196,
case1197,custom,7,ok,2.756166970357299,0.8893070043995976,3.6454739747568965,4,4.644898827522586e-12,True,1197,3589,0,1196,
case1197,cudss,8,ok,26.639171002898365,1.0304609895683825,27.669631992466748,4,4.644462953315473e-12,True,1197,3589,0,1196,
case1197,custom,8,ok,2.753462002146989,0.8929140167310834,3.6463760188780725,4,4.644900859156871e-12,True,1197,3589,0,1196,
case1197,cudss,9,ok,26.594276016112417,1.0305919568054378,27.624867972917855,4,4.645334701729663e-12,True,1197,3589,0,1196,
case1197,custom,9,ok,2.760505012702197,0.9023719467222691,3.662876959424466,4,4.645335717546817e-12,True,1197,3589,0,1196,
case1197,cudss,10,ok,26.720643043518066,1.0307219927199185,27.751365036237985,4,4.644898827522584e-12,True,1197,3589,0,1196,
case1197,custom,10,ok,2.7447150205262005,0.895800010766834,3.6405150312930346,4,4.645334701729662e-12,True,1197,3589,0,1196,
case12da,cudss,1,ok,18.191572977229953,0.45996304834261537,18.651536025572568,4,2.076505599413192e-10,True,12,34,0,11,
case12da,custom,1,ok,0.6960750324651599,0.43786095920950174,1.1339359916746616,4,2.076569714792864e-10,True,12,34,0,11,
case12da,cudss,2,ok,18.097276974003762,0.4703919985331595,18.56766897253692,4,2.076505599413192e-10,True,12,34,0,11,
case12da,custom,2,ok,0.6742640398442745,0.4387429798953235,1.113007019739598,4,2.076569714792864e-10,True,12,34,0,11,
case12da,cudss,3,ok,18.267315987031907,0.4697100375778973,18.737026024609804,4,2.076505599413192e-10,True,12,34,0,11,
case12da,custom,3,ok,0.7762950262986124,0.45069499174132943,1.2269900180399418,4,2.076569714792864e-10,True,12,34,0,11,
case12da,cudss,4,ok,18.203696992713958,0.4776950227096677,18.681392015423626,4,2.076505599413192e-10,True,12,34,0,11,
case12da,custom,4,ok,0.6730019813403487,0.4314680118113756,1.1044699931517243,4,2.076569714792864e-10,True,12,34,0,11,
case12da,cudss,5,ok,18.214405979961157,0.47714501852169633,18.691550998482853,4,2.076505599413192e-10,True,12,34,0,11,
case12da,custom,5,ok,0.6423040176741779,0.4299759748391807,1.0722799925133586,4,2.076569714792864e-10,True,12,34,0,11,
case12da,cudss,6,ok,18.11578101478517,0.4680679994635284,18.5838490142487,4,2.076505599413192e-10,True,12,34,0,11,
case12da,custom,6,ok,0.6689340225420892,0.43230096343904734,1.1012349859811366,4,2.076569714792864e-10,True,12,34,0,11,
case12da,cudss,7,ok,18.217612989246845,0.45906001469120383,18.67667300393805,4,2.076505599413192e-10,True,12,34,0,11,
case12da,custom,7,ok,0.6824900046922266,0.44888100819662213,1.1313710128888488,4,2.076569714792864e-10,True,12,34,0,11,
case12da,cudss,8,ok,18.14002700848505,0.46775699593126774,18.607784004416317,4,2.076505599413192e-10,True,12,34,0,11,
case12da,custom,8,ok,0.6292600301094353,0.42881397530436516,1.0580740054138005,4,2.076569714792864e-10,True,12,34,0,11,
case12da,cudss,9,ok,18.105352006386966,0.46013196697458625,18.56548397336155,4,2.076505599413192e-10,True,12,34,0,11,
case12da,custom,9,ok,0.6451989756897092,0.4356569843366742,1.0808559600263834,4,2.076569714792864e-10,True,12,34,0,11,
case12da,cudss,10,ok,18.15393299330026,0.46578398905694485,18.619716982357204,4,2.076505599413192e-10,True,12,34,0,11,
case12da,custom,10,ok,0.6586050149053335,0.42977603152394295,1.0883810464292765,4,2.076569714792864e-10,True,12,34,0,11,
case1354pegase,cudss,1,ok,29.73604598082602,1.9580310327000916,31.694077013526112,5,3.7186534745159314e-12,True,1354,4774,259,1094,
case1354pegase,custom,1,ok,4.505185992456973,1.7087229643948376,6.21390895685181,5,3.291639503102002e-12,True,1354,4774,259,1094,
case1354pegase,cudss,2,ok,29.836704023182392,1.9447659724391997,31.781469995621592,5,3.0343227930273997e-12,True,1354,4774,259,1094,
case1354pegase,custom,2,ok,4.355686018243432,1.708352006971836,6.064038025215268,5,4.831955787779534e-12,True,1354,4774,259,1094,
case1354pegase,cudss,3,ok,29.729963978752494,1.9530720310285687,31.683036009781063,5,3.0758746055028155e-12,True,1354,4774,259,1094,
case1354pegase,custom,3,ok,4.342320957221091,1.7196240369230509,6.061944994144142,5,3.657467885828374e-12,True,1354,4774,259,1094,
case1354pegase,cudss,4,ok,29.751023976132274,1.9601639942266047,31.71118797035888,5,6.232048640247299e-12,True,1354,4774,259,1094,
case1354pegase,custom,4,ok,4.472906002774835,1.7228489741683006,6.195754976943135,5,4.82957680585321e-12,True,1354,4774,259,1094,
case1354pegase,cudss,5,ok,29.791740991640836,1.9970830180682242,31.78882400970906,5,3.5074044007013586e-12,True,1354,4774,259,1094,
case1354pegase,custom,5,ok,4.382755956612527,1.7214470426551998,6.104202999267727,5,3.2916395031020485e-12,True,1354,4774,259,1094,
case1354pegase,cudss,6,ok,29.87987600499764,1.998856954742223,31.878732959739864,5,2.0055068716828828e-12,True,1354,4774,259,1094,
case1354pegase,custom,6,ok,4.4843670330010355,1.7085429863072932,6.192910019308329,5,3.3995219519009252e-12,True,1354,4774,259,1094,
case1354pegase,cudss,7,ok,29.740514990407974,1.96011399384588,31.700628984253854,5,2.7431009143712736e-12,True,1354,4774,259,1094,
case1354pegase,custom,7,ok,4.487872996833175,1.7111480119638145,6.19902100879699,5,3.04139583105609e-12,True,1354,4774,259,1094,
case1354pegase,cudss,8,ok,29.710387985687703,1.9469800172373652,31.657368002925068,5,5.261106601051568e-12,True,1354,4774,259,1094,
case1354pegase,custom,8,ok,4.3622980010695755,1.705317001324147,6.0676150023937225,5,5.634312247071046e-12,True,1354,4774,259,1094,
case1354pegase,cudss,9,ok,29.73575599025935,1.9527410040609539,31.688496994320303,5,5.261106601051736e-12,True,1354,4774,259,1094,
case1354pegase,custom,9,ok,4.362548992503434,1.720344997011125,6.0828939895145595,5,2.9983572437113e-12,True,1354,4774,259,1094,
case1354pegase,cudss,10,ok,29.843736963812262,1.9511080463416874,31.79484501015395,5,4.020783705982467e-12,True,1354,4774,259,1094,
case1354pegase,custom,10,ok,4.337822028901428,1.7106669838540256,6.048489012755454,5,2.8648406288449307e-12,True,1354,4774,259,1094,
case13659pegase,cudss,1,ok,110.90197699377313,8.98287002928555,119.88484702305868,6,2.2892093371636814e-09,True,13659,50909,4091,9567,
case13659pegase,custom,1,ok,44.00643898406997,6.986587017308921,50.993026001378894,6,2.2890859066532084e-09,True,13659,50909,4091,9567,
case13659pegase,cudss,2,ok,108.0587370088324,8.992286981083453,117.05102398991585,6,2.2891083203562966e-09,True,13659,50909,4091,9567,
case13659pegase,custom,2,ok,43.196129030548036,7.425269985105842,50.62139901565388,6,2.2892879402670896e-09,True,13659,50909,4091,9567,
case13659pegase,cudss,3,ok,109.0201890328899,9.129344951361418,118.14953398425132,6,2.2890859066559757e-09,True,13659,50909,4091,9567,
case13659pegase,custom,3,ok,43.13511500367895,8.256617991719395,51.39173299539834,6,2.2892598455704465e-09,True,13659,50909,4091,9567,
case13659pegase,cudss,4,ok,108.49898203741759,9.06395196216181,117.5629339995794,6,2.2890129845466327e-09,True,13659,50909,4091,9567,
case13659pegase,custom,4,ok,43.153269041795284,7.762352004647255,50.91562104644254,6,2.28915882876233e-09,True,13659,50909,4091,9567,
case13659pegase,cudss,5,ok,108.00869297236204,8.98168800631538,116.99038097867742,6,2.2892993022558747e-09,True,13659,50909,4091,9567,
case13659pegase,custom,5,ok,43.010983034037054,7.554070965852588,50.56505399988964,6,2.289108320359103e-09,True,13659,50909,4091,9567,
case13659pegase,cudss,6,ok,108.03669603774324,8.994671981781721,117.03136801952496,6,2.289170190747845e-09,True,13659,50909,4091,9567,
case13659pegase,custom,6,ok,43.00894803600386,7.855656964238733,50.86460500024259,6,2.2891926044553793e-09,True,13659,50909,4091,9567,
case13659pegase,cudss,7,ok,109.03905401937664,9.115548979025334,118.15460299840197,6,2.2891758717449186e-09,True,13659,50909,4091,9567,
case13659pegase,custom,7,ok,44.74230803316459,7.63065495993942,52.37296299310401,6,2.2892487938516076e-09,True,13659,50909,4091,9567,
case13659pegase,cudss,8,ok,108.25527599081397,9.004170016851276,117.25944600766525,6,2.2890353982490112e-09,True,13659,50909,4091,9567,
case13659pegase,custom,8,ok,43.43564802547917,7.879902026616037,51.315550052095205,6,2.2891588287639208e-09,True,13659,50909,4091,9567,
case13659pegase,cudss,9,ok,108.17098704865202,8.99410096462816,117.16508801328018,6,2.289344129664036e-09,True,13659,50909,4091,9567,
case13659pegase,custom,9,ok,42.52386902226135,7.853073009755462,50.376942032016814,6,2.2892317508702198e-09,True,13659,50909,4091,9567,
case13659pegase,cudss,10,ok,108.02814899943769,8.996044984087348,117.02419398352504,6,2.289321715960366e-09,True,13659,50909,4091,9567,
case13659pegase,custom,10,ok,42.62812400702387,7.374876004178077,50.00300001120195,6,2.2891140013519814e-09,True,13659,50909,4091,9567,
case136ma,cudss,1,ok,19.09719198010862,0.7031580316834152,19.800350011792034,5,4.5062535147704414e-13,True,136,406,0,135,
case136ma,custom,1,ok,0.7871559937484562,0.6097930017858744,1.3969489955343306,5,8.99927496735153e-13,True,136,406,0,135,
case136ma,cudss,2,ok,18.88222899287939,0.7033279980532825,19.585556990932673,5,4.5404041488696137e-13,True,136,406,0,135,
case136ma,custom,2,ok,0.8264189818874002,0.5817600176669657,1.4081789995543659,5,8.98120563765555e-13,True,136,406,0,135,
case136ma,cudss,3,ok,18.908928032033145,0.7264820160344243,19.63541004806757,5,8.982968301274236e-13,True,136,406,0,135,
case136ma,custom,3,ok,0.8151479996740818,0.5769120180048048,1.3920600176788867,5,8.99927496735153e-13,True,136,406,0,135,
case136ma,cudss,4,ok,18.97423103218898,0.7219029939733446,19.696134026162326,5,4.5404041488696137e-13,True,136,406,0,135,
case136ma,custom,4,ok,0.8312079589813948,0.5869410233572125,1.4181489823386073,5,8.98120563765555e-13,True,136,406,0,135,
case136ma,cudss,5,ok,18.885965982917696,0.6946619832888246,19.58062796620652,5,8.289754990851821e-13,True,136,406,0,135,
case136ma,custom,5,ok,0.8188649662770331,0.5877920193597674,1.4066569856368005,5,8.98120563765555e-13,True,136,406,0,135,
case136ma,cudss,6,ok,18.91180401435122,0.7186270086094737,19.630431022960693,5,9.015132840600022e-13,True,136,406,0,135,
case136ma,custom,6,ok,0.7993080071173608,0.5831330199725926,1.3824410270899534,5,8.98120563765555e-13,True,136,406,0,135,
case136ma,cudss,7,ok,18.928154022432864,0.7228850154206157,19.65103903785348,5,4.507566420299974e-13,True,136,406,0,135,
case136ma,custom,7,ok,0.8081849664449692,0.5944240256212652,1.4026089920662344,5,8.98120563765555e-13,True,136,406,0,135,
case136ma,cudss,8,ok,19.0288940211758,0.7173040066845715,19.746198027860373,5,9.015581633429264e-13,True,136,406,0,135,
case136ma,custom,8,ok,0.8210990345105529,0.5843059625476599,1.4054049970582128,5,8.98120563765555e-13,True,136,406,0,135,
case136ma,cudss,9,ok,18.864054000005126,0.6913960096426308,19.555450009647757,5,8.955150829485335e-13,True,136,406,0,135,
case136ma,custom,9,ok,0.7689620251767337,0.5857179639860988,1.3546799891628325,5,8.98120563765555e-13,True,136,406,0,135,
case136ma,cudss,10,ok,18.88178801164031,0.6940509774722159,19.575838989112526,5,4.507790816714655e-13,True,136,406,0,135,
case136ma,custom,10,ok,0.7756339618936181,0.5749069969169796,1.3505409588105977,5,8.98120563765555e-13,True,136,406,0,135,
case14,cudss,1,ok,18.15526600694284,0.33424701541662216,18.48951302235946,3,1.3158059364304364e-10,True,14,54,4,9,
case14,custom,1,ok,0.6822889554314315,0.3029180224984884,0.98520697792992,3,1.3158066303198268e-10,True,14,54,4,9,
case14,cudss,2,ok,18.158922030124813,0.3337759990245104,18.492698029149324,3,1.3158059364304364e-10,True,14,54,4,9,
case14,custom,2,ok,0.6556889857165515,0.2971370122395456,0.9528259979560971,3,1.3158066303198268e-10,True,14,54,4,9,
case14,cudss,3,ok,18.1811039801687,0.33535901457071304,18.516462994739413,3,1.3158059364304364e-10,True,14,54,4,9,
case14,custom,3,ok,0.6597469910047948,0.3080080496147275,0.9677550406195223,3,1.3158066303198268e-10,True,14,54,4,9,
case14,cudss,4,ok,18.18889897549525,0.3372220089659095,18.52612098446116,3,1.3158059364304364e-10,True,14,54,4,9,
case14,custom,4,ok,0.6615499733015895,0.29986200388520956,0.961411977186799,3,1.3158066303198268e-10,True,14,54,4,9,
case14,cudss,5,ok,18.222392012830824,0.3355589578859508,18.557950970716774,3,1.3158059364304364e-10,True,14,54,4,9,
case14,custom,5,ok,0.7229649927467108,0.31085300724953413,1.033817999996245,3,1.3158066303198268e-10,True,14,54,4,9,
case14,cudss,6,ok,18.1615769979544,0.3382139839231968,18.499790981877595,3,1.3158059364304364e-10,True,14,54,4,9,
case14,custom,6,ok,0.7189979660324752,0.30265701934695244,1.0216549853794277,3,1.3158066303198268e-10,True,14,54,4,9,
case14,cudss,7,ok,18.22237198939547,0.37042400799691677,18.592795997392386,3,1.3158059364304364e-10,True,14,54,4,9,
case14,custom,7,ok,0.6631739670410752,0.3033480024896562,0.9665219695307314,3,1.3158066303198268e-10,True,14,54,4,9,
case14,cudss,8,ok,18.27549102017656,0.33945601899176836,18.614947039168328,3,1.3158059364304364e-10,True,14,54,4,9,
case14,custom,8,ok,0.768902013078332,0.3206609981134534,1.0895630111917853,3,1.3158066303198268e-10,True,14,54,4,9,
case14,cudss,9,ok,18.165002984460443,0.3348280442878604,18.499831028748304,3,1.3158059364304364e-10,True,14,54,4,9,
case14,custom,9,ok,0.698249030392617,0.3023369936272502,1.0005860240198672,3,1.3158066303198268e-10,True,14,54,4,9,
case14,cudss,10,ok,18.17983202636242,0.33694098237901926,18.51677300874144,3,1.3158059364304364e-10,True,14,54,4,9,
case14,custom,10,ok,0.6622809451073408,0.30102505115792155,0.9633059962652624,3,1.3158066303198268e-10,True,14,54,4,9,
case141,cudss,1,ok,19.168664992321283,0.6538060260936618,19.822471018414944,4,2.1159477864038275e-09,True,141,421,0,140,
case141,custom,1,ok,0.8452940382994711,0.6188909756019711,1.4641850139014423,4,2.1159468561659347e-09,True,141,421,0,140,
case141,cudss,2,ok,19.236431980971247,0.6538460147567093,19.890277995727956,4,2.1161055178863624e-09,True,141,421,0,140,
case141,custom,2,ok,0.9283809922635555,0.6219660281203687,1.5503470203839242,4,2.116052630633129e-09,True,141,421,0,140,
case141,cudss,3,ok,19.240028981585056,0.6500390009023249,19.89006798248738,4,2.116105517886126e-09,True,141,421,0,140,
case141,custom,3,ok,0.8406559936702251,0.622096995357424,1.4627529890276492,4,2.115999743418504e-09,True,141,421,0,140,
case141,cudss,4,ok,19.190135993994772,0.6497279973700643,19.839863991364837,4,2.116052630633691e-09,True,141,421,0,140,
case141,custom,4,ok,0.9337210212834179,0.6364629953168333,1.5701840166002512,4,2.11610551788573e-09,True,141,421,0,140,
case141,cudss,5,ok,19.18779098195955,0.6481650052592158,19.835955987218767,4,2.1160526306340938e-09,True,141,421,0,140,
case141,custom,5,ok,0.882163003552705,0.6146630039438605,1.4968260074965656,4,2.1159473212847864e-09,True,141,421,0,140,
case141,cudss,6,ok,19.220172020141035,0.6481949822045863,19.86836700234562,4,2.115947321247484e-09,True,141,421,0,140,
case141,custom,6,ok,0.854210986290127,0.6203330121934414,1.4745439984835684,4,2.116000673618205e-09,True,141,421,0,140,
case141,cudss,7,ok,19.175587978679687,0.65591000020504,19.831497978884727,4,2.1159468561658503e-09,True,141,421,0,140,
case141,custom,7,ok,0.9430380305275321,0.6361929699778557,1.5792310005053878,4,2.1161579400194104e-09,True,141,421,0,140,
case141,cudss,8,ok,19.17689002584666,0.6646059919148684,19.84149601776153,4,2.1159997433812375e-09,True,141,421,0,140,
case141,custom,8,ok,0.8809420396573842,0.6423739832825959,1.52331602293998,4,2.1159473212480716e-09,True,141,421,0,140,
case141,cudss,9,ok,19.166712008882314,0.6601379718631506,19.826849980745465,4,2.11600067361897e-09,True,141,421,0,140,
case141,custom,9,ok,0.8749000262469053,0.6365439621731639,1.5114439884200692,4,2.1160521655140543e-09,True,141,421,0,140,
case141,cudss,10,ok,19.343283027410507,0.6546269869431853,19.997910014353693,4,2.1159468561283716e-09,True,141,421,0,140,
case141,custom,10,ok,0.9491990203969181,0.6320750107988715,1.5812740311957896,4,2.1159473212478966e-09,True,141,421,0,140,
case145,cudss,1,ok,19.682859012391418,0.7735899998806417,20.45644901227206,4,7.788279613979643e-12,True,145,989,49,95,
case145,custom,1,ok,1.1677889851853251,0.7598039810545743,1.9275929662398994,4,7.757144574015627e-12,True,145,989,49,95,
case145,cudss,2,ok,19.766506040468812,0.7954809698276222,20.561987010296434,4,7.881684733871708e-12,True,145,989,49,95,
case145,custom,2,ok,1.122604007832706,0.7603960111737251,1.883000019006431,4,7.757144574015627e-12,True,145,989,49,95,
case145,cudss,3,ok,19.695713999681175,0.7795909768901765,20.47530497657135,4,7.850298603742424e-12,True,145,989,49,95,
case145,custom,3,ok,1.1757740285247564,0.7522910018451512,1.9280650303699076,4,7.757395664180894e-12,True,145,989,49,95,
case145,cudss,4,ok,19.706263032276183,0.7848810055293143,20.491144037805498,4,7.819289108861037e-12,True,145,989,49,95,
case145,custom,4,ok,1.039207971189171,0.768981990404427,1.8081899615935981,4,7.757144574015627e-12,True,145,989,49,95,
case145,cudss,5,ok,19.776934990659356,0.7780989981256425,20.555033988785,4,7.943954813799745e-12,True,145,989,49,95,
case145,custom,5,ok,0.9900560253299773,0.7445559604093432,1.7346119857393205,4,7.757144574015627e-12,True,145,989,49,95,
case145,cudss,6,ok,19.72765300888568,0.7734600221738219,20.501113031059504,4,7.881810278954342e-12,True,145,989,49,95,
case145,custom,6,ok,1.016646041534841,0.7466199458576739,1.763265987392515,4,7.757395664180894e-12,True,145,989,49,95,
case145,cudss,7,ok,19.675415998790413,0.7836789591237903,20.459094957914203,4,7.819414653943666e-12,True,145,989,49,95,
case145,custom,7,ok,1.0589950252324343,0.7552459719590843,1.8142409971915185,4,7.757144574015627e-12,True,145,989,49,95,
case145,cudss,8,ok,19.763319985941052,0.7961330120451748,20.559452997986227,4,7.881684733871706e-12,True,145,989,49,95,
case145,custom,8,ok,1.0590549791231751,0.7597350049763918,1.818789984099567,4,7.757144574015627e-12,True,145,989,49,95,
case145,cudss,9,ok,19.755064975470304,0.7756440318189561,20.53070900728926,4,7.819163563778406e-12,True,145,989,49,95,
case145,custom,9,ok,1.056480046827346,0.770473969168961,1.8269540159963071,4,7.757144574015627e-12,True,145,989,49,95,
case145,cudss,10,ok,19.797234039288014,0.7835289579816163,20.58076299726963,4,7.725883988968967e-12,True,145,989,49,95,
case145,custom,10,ok,1.0632140329107642,0.7749319775030017,1.838146010413766,4,7.819665744108934e-12,True,145,989,49,95,
case15da,cudss,1,ok,18.327369005419314,0.47008099500089884,18.797450000420213,4,3.2046892917136915e-10,True,15,43,0,14,
case15da,custom,1,ok,0.73295395122841,0.4001200431957841,1.133073994424194,4,3.2047534070933636e-10,True,15,43,0,14,
case15da,cudss,2,ok,18.173008982557803,0.4762429744005203,18.649251956958324,4,3.2046892917136915e-10,True,15,43,0,14,
case15da,custom,2,ok,0.6443880265578628,0.39883702993392944,1.0432250564917922,4,3.2046890141579354e-10,True,15,43,0,14,
case15da,cudss,3,ok,18.13704101368785,0.4758820286951959,18.612923042383045,4,3.2046892917136915e-10,True,15,43,0,14,
case15da,custom,3,ok,0.6686340202577412,0.39966899203136563,1.0683030122891068,4,3.2046890141579354e-10,True,15,43,0,14,
case15da,cudss,4,ok,18.22842296678573,0.4764930345118046,18.704916001297534,4,3.2046892917136915e-10,True,15,43,0,14,
case15da,custom,4,ok,0.785793992690742,0.40944700594991446,1.1952409986406565,4,3.204688181490667e-10,True,15,43,0,14,
case15da,cudss,5,ok,18.242890015244484,0.48321596113964915,18.726105976384133,4,3.2046892917136915e-10,True,15,43,0,14,
case15da,custom,5,ok,0.7901909993961453,0.40843599708750844,1.1986269964836538,4,3.20468651615613e-10,True,15,43,0,14,
case15da,cudss,6,ok,18.301249016076326,0.4903589724563062,18.791607988532633,4,3.2046892917136915e-10,True,15,43,0,14,
case15da,custom,6,ok,0.7824270287528634,0.4184839781373739,1.2009110068902373,4,3.204757847985462e-10,True,15,43,0,14,
case15da,cudss,7,ok,18.1220939848572,0.47513999743387103,18.597233982291073,4,3.2046892917136915e-10,True,15,43,0,14,
case15da,custom,7,ok,0.6907349452376366,0.40666304994374514,1.0973979951813817,4,3.2046890141579354e-10,True,15,43,0,14,
case15da,cudss,8,ok,18.154643999878317,0.474128988571465,18.628772988449782,4,3.2046892917136915e-10,True,15,43,0,14,
case15da,custom,8,ok,0.7484529633074999,0.4296050174161792,1.178057980723679,4,3.204757570429706e-10,True,15,43,0,14,
case15da,cudss,9,ok,18.274167960043997,0.47612300841137767,18.750290968455374,4,3.2046892917136915e-10,True,15,43,0,14,
case15da,custom,9,ok,0.662492006085813,0.40193297900259495,1.064424985088408,4,3.204757570429706e-10,True,15,43,0,14,
case15da,cudss,10,ok,18.224906001705676,0.4814829444512725,18.70638894615695,4,3.2046892917136915e-10,True,15,43,0,14,
case15da,custom,10,ok,0.6430749781429768,0.3998299944214523,1.042904972564429,4,3.2046912346039846e-10,True,15,43,0,14,
case15nbr,cudss,1,ok,18.201011000201106,0.48939796397462487,18.69040896417573,4,2.1001256289565617e-13,True,15,43,0,14,
case15nbr,custom,1,ok,0.6644059903919697,0.40808500489220023,1.07249099528417,4,2.101233683576842e-13,True,15,43,0,14,
case15nbr,cudss,2,ok,18.18787702359259,0.4793690168298781,18.66724604042247,4,2.1001256289565617e-13,True,15,43,0,14,
case15nbr,custom,2,ok,0.6905440241098404,0.42548798955976963,1.11603201366961,4,2.1012098311290472e-13,True,15,43,0,14,
case15nbr,cudss,3,ok,18.197514989878982,0.4828450037166476,18.68035999359563,4,2.1001256289565617e-13,True,15,43,0,14,
case15nbr,custom,3,ok,0.7615070207975805,0.4249069606885314,1.1864139814861119,4,2.101233683576842e-13,True,15,43,0,14,
case15nbr,cudss,4,ok,18.159534025471658,0.4918620106764138,18.65139603614807,4,2.1001256289565617e-13,True,15,43,0,14,
case15nbr,custom,4,ok,0.6824189913459122,0.4171219770796597,1.099540968425572,4,2.101233683576842e-13,True,15,43,0,14,
case15nbr,cudss,5,ok,18.203305022325367,0.48924697330221534,18.692551995627582,4,2.1001256289565617e-13,True,15,43,0,14,
case15nbr,custom,5,ok,0.6916159763932228,0.41702197631821036,1.1086379527114332,4,2.101233683576842e-13,True,15,43,0,14,
case15nbr,cudss,6,ok,18.151908996514976,0.4867329844273627,18.63864198094234,4,2.1001256289565617e-13,True,15,43,0,14,
case15nbr,custom,6,ok,0.6996120209805667,0.41812402196228504,1.1177360429428518,4,2.1011903154899425e-13,True,15,43,0,14,
case15nbr,cudss,7,ok,18.180753046181053,0.4889369593001902,18.669690005481243,4,2.1001256289565617e-13,True,15,43,0,14,
case15nbr,custom,7,ok,0.6674810429103673,0.4332619719207287,1.100743014831096,4,2.1022593388320132e-13,True,15,43,0,14,
case15nbr,cudss,8,ok,18.298684037290514,0.48939697444438934,18.788081011734903,4,2.1001256289565617e-13,True,15,43,0,14,
case15nbr,custom,8,ok,0.8083350257948041,0.43232098687440157,1.2406560126692057,4,2.101233683576842e-13,True,15,43,0,14,
case15nbr,cudss,9,ok,18.245314015075564,0.4968519788235426,18.742165993899107,4,2.1001256289565617e-13,True,15,43,0,14,
case15nbr,custom,9,ok,0.724437995813787,0.419577001594007,1.144014997407794,4,2.1022593388320132e-13,True,15,43,0,14,
case15nbr,cudss,10,ok,18.227109976578504,0.5076620145700872,18.73477199114859,4,2.1001256289565617e-13,True,15,43,0,14,
case15nbr,custom,10,ok,0.7086080149747431,0.41988701559603214,1.1284950305707753,4,2.101233683576842e-13,True,15,43,0,14,
case16am,cudss,1,ok,18.146358954254538,0.6776110385544598,18.823969992808998,6,4.200806369425436e-14,True,15,43,0,14,
case16am,custom,1,ok,0.6753859925083816,0.5977210239507258,1.2731070164591074,6,2.853273173286652e-14,True,15,43,0,14,
case16am,cudss,2,ok,18.122985027730465,0.6726310239173472,18.795616051647812,6,4.200806369425436e-14,True,15,43,0,14,
case16am,custom,2,ok,0.6449989741668105,0.5918800015933812,1.2368789757601917,6,2.853273173286652e-14,True,15,43,0,14,
case16am,cudss,3,ok,18.1140789645724,0.678862037602812,18.792941002175212,6,4.200806369425436e-14,True,15,43,0,14,
case16am,custom,3,ok,0.7918839692138135,0.6003560265526175,1.392239995766431,6,2.853273173286652e-14,True,15,43,0,14,
case16am,cudss,4,ok,18.10520200524479,0.6727909785695374,18.77799298381433,6,4.200806369425436e-14,True,15,43,0,14,
case16am,custom,4,ok,0.6893420359119773,0.602849991992116,1.2921920279040933,6,2.853273173286652e-14,True,15,43,0,14,
case16am,cudss,5,ok,18.118156003765762,0.6736629875376821,18.791818991303444,6,4.200806369425436e-14,True,15,43,0,14,
case16am,custom,5,ok,0.6903540343046188,0.5925209843553603,1.282875018659979,6,2.853273173286652e-14,True,15,43,0,14,
case16am,cudss,6,ok,18.100712972227484,0.6746550207026303,18.775367992930114,6,4.200806369425436e-14,True,15,43,0,14,
